46.1161 , 21.5585
45.3922 , 23.4576
41.5815 , 17.7538
47.8969 , 25.7898
40.3549 , 19.5767
41.2849 , 21.3626
49.8525 , 26.4819
25.5362 , 14.1601
27.5066 , 16.6197
28.2861 , 10.6824
46.1206 , 24.665
38.3303 , 17.2748
45.6734 , 21.9416
22.2956 , 16.0953
24.323 , 10.0039
41.1715 , 24.4849
46.3767 , 26.862
37.129 , 26.6801
43.7156 , 21.7891
39.7795 , 20.8646
47.2798 , 24.8931
38.0876 , 17.044
45.0146 , 23.7607
49.2751 , 24.3998
47.19 , 21.3125
47.6427 , 25.9792
38.8398 , 22.1241
42.4403 , 20.3808
38.5152 , 22.5335
40.7751 , 21.68
13.7296 , 7.66136
42.4417 , 25.5837
35.9246 , 26.3981
33.8246 , 19.4106
45.6046 , 25.3554
35.948 , 16.7486
35.6956 , 18.1653
49.9939 , 27.8094
35.6603 , 15.2482
45.3702 , 21.2584
46.2569 , 22.3428
48.4064 , 24.2998
48.0823 , 22.3736
43.9876 , 25.7839
44.096 , 22.752
47.7622 , 19.5614
33.69 , 20.8026
48.1314 , 26.5187
49.6776 , 26.9675
40.9859 , 20.6419
47.0674 , 28.4206
34.6719 , 18.1903
48.5911 , 28.9084
33.5745 , 20.8923
42.9314 , 17.2863
34.5919 , 16.01
42.3593 , 26.7046
44.6975 , 25.3331
45.454 , 22.8432
49.3066 , 24.6991
38.2304 , 19.884
35.0811 , 20.8988
49.4006 , 29.3977
48.7336 , 24.9486
32.9111 , 17.2199
44.9529 , 27.0887
42.2499 , 23.2311
32.2899 , 17.5683
35.4988 , 18.0979
46.0367 , 25.3318
48.5828 , 29.6322
34.0735 , 16.2044
46.6805 , 25.7063
45.73 , 21.544
47.6165 , 22.0384
48.2928 , 20.2649
40.3865 , 22.399
20.4326 , 6.71829
43.5469 , 25.3561
44.8767 , 23.1144
27.7511 , 13.8984
44.7988 , 27.0507
22.6685 , 9.11672
40.6908 , 23.257
44.6647 , 18.4276
40.8835 , 20.7713
22.008 , 10.2771
49.5667 , 23.8067
5.44313 , 4.61191
46.3698 , 31.0981
43.8936 , 20.8863
45.0418 , 24.0579
47.5256 , 25.0629
36.4903 , 17.527
31.7052 , 19.9692
31.5725 , 15.0641
45.3066 , 22.1082
48.7346 , 23.1162
48.3635 , 23.6405
48.7788 , 24.8245
39.434 , 21.0894
45.3427 , 25.5094
49.0941 , 26.0635
48.1812 , 22.7045
42.2992 , 23.4705
49.9072 , 24.4089
43.9713 , 23.2701
43.0659 , 25.1895
35.9646 , 16.1401
46.4589 , 25.3927
34.2709 , 19.8196
43.7815 , 23.5914
49.0932 , 25.7754
42.7634 , 24.2833
46.7804 , 22.4584
49.5475 , 25.0028
37.3348 , 18.5833
47.9227 , 27.7937
27.6046 , 11.9593
37.1587 , 19.1212
40.6212 , 22.2601
49.3318 , 24.8942
24.2762 , 17.5241
47.1702 , 26.4362
42.9435 , 24.2627
43.8102 , 21.7197
40.9797 , 21.4912
39.1097 , 20.928
43.4231 , 22.1586
47.5672 , 24.3665
44.9445 , 21.2153
30.5278 , 18.5948
26.0641 , 11.735
41.8512 , 20.897
49.8006 , 23.5815
37.3607 , 19.7505
30.0475 , 14.5531
43.8892 , 23.9344
40.9681 , 20.9763
44.0441 , 20.9537
45.5407 , 19.7085
47.3237 , 20.9534
44.405 , 24.1791
38.0177 , 16.0338
43.4743 , 22.7897
43.6839 , 22.28
44.484 , 21.6029
22.4603 , 15.4622
44.0678 , 22.6515
40.5473 , 24.6397
43.5419 , 23.0039
43.2343 , 17.3992
41.5171 , 24.7402
47.3632 , 27.4831
49.977 , 25.7986
44.7537 , 22.6209
28.9874 , 16.8892
35.1601 , 19.3703
44.4736 , 23.8999
44.5258 , 20.9066
32.9478 , 18.9227
40.8397 , 23.8137
36.5147 , 16.2965
42.8746 , 21.4123
36.1619 , 17.1502
48.1584 , 24.6377
45.8025 , 23.4862
46.4571 , 22.8948
40.1468 , 19.031
44.4191 , 20.0401
40.143 , 22.0138
46.5896 , 19.5987
31.0138 , 16.9246
49.9901 , 25.6374
44.2346 , 23.4038
42.3155 , 21.7351
43.7465 , 34.0915
42.6184 , 21.8814
47.2553 , 25.061
42.0137 , 22.5142
46.8762 , 24.6468
42.492 , 17.5984
47.4177 , 23.5786
39.8579 , 22.7389
37.8816 , 17.7567
27.5119 , 12.1936
48.4811 , 30.4818
17.2521 , 10.8022
48.7233 , 21.6469
34.9864 , 18.5757
42.7043 , 23.0514
31.7233 , 19.1803
41.2422 , 26.8992
48.4536 , 24.9998
30.6374 , 14.7627
42.223 , 22.3703
47.27 , 25.4064
44.048 , 22.3407
44.9218 , 25.1737
42.3256 , 21.9676
45.8876 , 23.8914
47.2648 , 25.5656
35.3285 , 17.0197
22.7839 , 14.798
30.7737 , 14.9753
30.7202 , 18.6132
33.1949 , 19.2318
48.3276 , 21.3744
35.2685 , 15.6194
45.1146 , 26.3518
48.6816 , 26.9293
45.9448 , 21.425
40.0148 , 21.5183
38.8121 , 19.9481
42.8846 , 22.4205
29.6471 , 13.7453
32.2902 , 19.3286
43.2272 , 19.6659
48.727 , 26.2464
49.4622 , 27.8338
41.3122 , 23.1622
49.31 , 23.9988
34.9078 , 18.2843
42.2101 , 26.4989
41.3498 , 22.3567
47.2973 , 27.6221
46.3226 , 22.1109
48.6274 , 28.2398
33.9141 , 13.5768
41.9624 , 26.3775
39.8118 , 19.3521
40.3599 , 22.7874
22.0972 , 9.71305
43.636 , 23.1438
21.1072 , 9.34432
47.9845 , 21.0779
38.3752 , 22.4831
21.9533 , 13.4554
29.6319 , 16.0892
48.9985 , 25.1109
46.5723 , 23.0759
42.1153 , 22.9937
41.9105 , 21.759
42.1876 , 17.2358
49.5855 , 23.0178
47.4554 , 26.2779
49.773 , 22.3837
47.703 , 24.7755
43.8267 , 26.2986
31.9935 , 18.9593
46.5257 , 20.2624
49.883 , 28.2515
44.0924 , 20.0365
44.3692 , 23.8554
46.3296 , 22.4676
49.1755 , 26.4273
46.5493 , 24.0294
47.8552 , 21.9467
48.0432 , 27.4526
40.2296 , 22.1098
44.6858 , 27.1172
17.0087 , 9.24609
46.8754 , 20.1288
44.7728 , 24.7174
48.0841 , 26.4613
13.6769 , 7.18573
38.2916 , 21.0033
28.4733 , 12.981
34.1423 , 15.6014
37.8426 , 19.7639
49.6447 , 24.0821
28.6502 , 14.9091
40.2539 , 24.6172
42.7904 , 24.6045
36.9419 , 19.6639
44.8877 , 28.417
29.2297 , 13.056
32.8204 , 19.0168
49.5335 , 26.0561
49.2293 , 22.6674
41.0036 , 17.4502
39.8684 , 22.505
39.5215 , 18.4909
38.7531 , 20.5078
46.8493 , 28.9103
47.8211 , 23.5507
37.9963 , 18.9839
44.1985 , 22.0614
37.9495 , 17.4389
34.0159 , 17.3011
48.6629 , 26.8454
42.4223 , 21.8225
48.0619 , 25.0311
44.8686 , 20.7286
34.3756 , 21.6219
34.6994 , 20.9891
46.2544 , 20.6775
27.4839 , 13.2685
45.2065 , 23.8481
45.9214 , 24.3825
49.5256 , 27.889
43.6277 , 18.647
43.3726 , 25.5028
37.8976 , 19.6697
33.2189 , 19.795
45.0515 , 25.4066
27.6774 , 19.801
39.9574 , 16.7148
42.7053 , 23.4518
34.3317 , 21.9474
31.2582 , 17.0119
38.589 , 19.106
49.1601 , 24.4643
48.3783 , 29.9946
40.3526 , 21.5953
45.3728 , 20.8432
44.3335 , 23.863
39.4172 , 18.6829
31.2438 , 15.5457
47.802 , 23.9364
37.4309 , 18.1108
42.9167 , 25.3601
48.4984 , 28.8582
47.6607 , 25.3564
48.6394 , 24.4851
47.821 , 22.2617
35.2253 , 22.0808
46.6835 , 28.9152
33.4952 , 18.5267
46.8819 , 24.0803
40.3805 , 21.2979
43.9417 , 18.4724
49.6148 , 24.3403
47.8266 , 26.9938
45.9829 , 24.6387
45.97 , 26.7632
45.0128 , 24.5541
43.5329 , 24.2271
47.4338 , 29.4436
29.4273 , 16.422
29.7456 , 12.0192
39.8363 , 21.0645
48.679 , 22.512
46.9108 , 29.8403
38.9323 , 20.5039
42.4943 , 22.0189
34.1875 , 17.1077
40.9292 , 24.6903
37.3293 , 17.5858
24.3652 , 13.1488
45.9007 , 22.937
47.4673 , 22.6656
46.3006 , 19.03
38.7163 , 17.425
45.3343 , 20.8536
48.6022 , 31.2556
31.0708 , 13.2209
29.1295 , 15.4408
40.1767 , 18.8452
47.6313 , 24.58
48.522 , 21.8563
45.3413 , 24.7993
42.7813 , 21.0397
45.685 , 22.4266
48.5376 , 29.9921
42.0066 , 23.98
45.8612 , 26.5631
21.9693 , 17.3731
31.9491 , 18.3052
46.0891 , 22.7829
49.0829 , 28.6476
49.4267 , 25.154
32.7374 , 13.0511
10.6546 , 5.59099
46.6494 , 27.1304
49.9637 , 20.0956
32.4972 , 14.4245
46.8153 , 22.9954
27.9283 , 13.8676
47.9912 , 33.0373
41.4842 , 21.6908
37.6316 , 22.7073
49.6767 , 25.2715
42.4821 , 21.4076
33.6444 , 21.2486
46.919 , 29.2712
49.7159 , 20.5481
38.0481 , 19.9285
41.056 , 26.5817
49.4474 , 26.5946
41.6344 , 21.7004
44.382 , 20.1965
44.0558 , 20.256
37.6325 , 25.0246
31.466 , 12.267
34.6315 , 19.4784
35.765 , 17.0135
49.9294 , 27.1308
46.597 , 21.7699
32.9008 , 17.7371
41.9015 , 24.4054
37.7345 , 16.592
36.383 , 23.0626
45.6137 , 23.531
41.618 , 19.9789
45.2169 , 19.9423
44.4347 , 23.5684
42.2348 , 20.0753
42.1069 , 18.8826
24.4879 , 13.316
43.3719 , 20.5358
41.9521 , 24.7484
47.6931 , 27.1988
29.9543 , 14.311
20.1404 , 14.942
21.9989 , 10.0357
43.8302 , 26.0747
40.4155 , 22.6455
39.0805 , 22.8547
46.0867 , 21.8826
37.4192 , 20.6203
44.5957 , 26.4082
44.0191 , 19.4606
33.5401 , 19.0388
44.777 , 22.4291
45.9113 , 24.2422
42.6157 , 21.9549
38.7676 , 20.548
24.5468 , 12.4608
42.1411 , 21.9642
40.6957 , 17.862
38.0767 , 22.2624
47.367 , 26.5757
49.7846 , 25.9466
33.3861 , 20.4127
42.1692 , 22.6918
44.6651 , 26.4261
43.6738 , 21.7385
46.7865 , 20.62
32.3577 , 22.6985
38.9573 , 22.5212
49.6785 , 29.5183
47.0196 , 26.1919
45.584 , 25.5082
49.7712 , 22.0432
32.0227 , 20.1048
41.1703 , 22.9361
21.4001 , 10.0951
41.7702 , 23.6048
48.3491 , 31.4626
46.6808 , 24.9935
36.9141 , 15.4411
39.3357 , 22.1772
47.7324 , 23.2206
43.4485 , 20.3196
44.5493 , 24.8861
48.4922 , 27.4381
31.4579 , 17.1158
48.2447 , 22.7904
39.0623 , 18.0219
32.8889 , 16.0148
44.7886 , 25.5022
36.685 , 20.7915
35.5428 , 18.5419
30.8568 , 19.7572
38.9309 , 20.2651
47.9755 , 24.6417
29.9396 , 19.8015
49.0814 , 24.7493
45.8955 , 26.3721
39.3501 , 23.4569
48.9166 , 33.7156
36.3699 , 19.7991
42.9216 , 23.5935
42.3481 , 22.5575
35.7691 , 15.4225
45.5933 , 23.2074
29.9452 , 13.9885
46.7403 , 24.23
38.9827 , 21.6181
47.9136 , 25.6475
49.7621 , 23.9199
40.4083 , 19.9124
24.6151 , 13.4628
29.112 , 16.5871
43.6943 , 21.2256
43.0589 , 17.1984
48.7228 , 31.5219
44.5291 , 19.0024
44.3455 , 20.1744
49.5416 , 19.2576
47.4176 , 23.207
44.1121 , 23.0196
34.5933 , 19.6009
45.3998 , 22.9898
48.2158 , 21.4542
42.364 , 20.9422
33.5314 , 17.2414
49.9597 , 22.8601
45.7492 , 26.1809
49.5535 , 25.1782
41.8494 , 23.6137
32.4572 , 15.517
23.6095 , 17.6806
41.053 , 18.6054
27.2993 , 14.286
46.6791 , 25.7505
45.6365 , 22.5189
40.7746 , 20.2692
30.5012 , 13.6118
36.9612 , 18.2804
19.7192 , 9.07688
38.957 , 18.0561
48.9395 , 24.0337
41.7355 , 22.7823
32.2157 , 20.8027
45.8003 , 23.5623
31.1962 , 15.8522
30.081 , 16.6781
38.7799 , 20.828
40.4577 , 20.9742
47.2238 , 25.0687
39.2616 , 21.4786
48.9596 , 26.1281
38.0906 , 22.5344
41.2723 , 19.0137
37.2547 , 21.0565
47.0331 , 24.3798
45.526 , 20.1363
48.769 , 29.5546
28.2091 , 10.0794
37.4351 , 15.7251
48.1565 , 22.1518
49.5824 , 25.6513
40.7529 , 23.6991
38.0647 , 21.0866
39.3333 , 21.1439
44.6151 , 25.2134
45.0716 , 20.7488
43.7983 , 27.1348
36.2812 , 22.0754
43.2581 , 21.4261
41.1637 , 23.5767
37.7097 , 21.6587
25.1938 , 10.0277
31.7003 , 16.3624
30.3644 , 16.4281
43.8693 , 27.4251
31.4627 , 22.0302
34.8925 , 18.5169
48.5686 , 25.8851
35.1915 , 19.0622
47.2697 , 23.1016
40.3033 , 18.7117
26.3197 , 15.3793
48.5855 , 26.6426
48.2344 , 25.0974
32.7331 , 15.4705
43.0433 , 22.7196
35.9858 , 14.381
46.6086 , 22.3605
49.3472 , 25.8799
31.4744 , 12.7676
22.1928 , 11.1645
35.1344 , 17.1476
48.5597 , 26.6762
46.4211 , 18.6952
48.0229 , 22.1201
36.3402 , 22.639
40.2671 , 19.0566
27.987 , 10.1894
47.4624 , 25.4143
48.2602 , 20.2083
39.645 , 19.7879
33.4345 , 14.9082
31.2314 , 16.8883
48.5768 , 27.9265
32.6653 , 14.1934
45.3047 , 22.4032
44.0146 , 21.8598
40.3022 , 26.1219
35.543 , 21.245
48.621 , 24.8709
36.7494 , 22.8837
47.3269 , 27.4728
35.3185 , 17.2297
42.6108 , 26.0089
45.7169 , 26.3809
36.4692 , 17.4534
33.7188 , 16.8991
43.8348 , 20.1623
38.9501 , 20.4254
46.7465 , 26.0546
49.1322 , 25.1226
42.6541 , 21.934
32.1353 , 22.0447
41.9892 , 18.995
25.8954 , 13.9805
20.6125 , 13.1373
38.1204 , 17.3696
36.3081 , 20.3043
41.9633 , 18.6846
48.9828 , 23.335
49.0911 , 26.2643
40.8266 , 26.2768
44.6023 , 23.1958
44.9431 , 22.1405
48.82 , 32.4036
45.4293 , 20.2167
49.3181 , 24.124
43.8102 , 21.0604
48.0524 , 28.2451
37.7837 , 19.5342
39.3027 , 17.7571
39.4185 , 19.7784
49.2353 , 25.8079
44.8771 , 26.8642
27.341 , 11.922
45.2722 , 28.138
38.8703 , 22.1966
30.7822 , 14.2847
48.1889 , 22.4085
36.2823 , 16.8278
44.6135 , 22.9247
21.1203 , 8.38835
40.3111 , 14.9506
44.2197 , 23.6727
48.6194 , 29.3613
32.0868 , 14.4384
40.1741 , 17.1278
35.3495 , 27.0267
49.0606 , 27.3243
46.9479 , 27.1568
37.654 , 23.6246
28.8416 , 14.0183
35.2451 , 17.6701
30.9738 , 16.0685
46.824 , 22.6807
21.2587 , 11.8788
28.7996 , 13.9824
45.2597 , 20.6538
37.7218 , 20.1956
39.6814 , 26.6611
39.2627 , 17.3408
36.7363 , 16.9817
40.4604 , 19.6544
42.7344 , 21.9618
47.6726 , 23.6363
48.9246 , 26.589
39.7398 , 23.0886
47.7535 , 26.3619
48.3461 , 24.0255
33.6592 , 20.8227
48.4297 , 22.9448
40.2737 , 20.7113
43.0649 , 26.3154
49.5893 , 20.4889
39.1685 , 22.0683
41.4893 , 24.6942
44.8898 , 23.9178
43.5853 , 22.3876
46.5593 , 22.2514
37.4586 , 16.4359
39.7728 , 17.5851
45.9903 , 21.4454
24.8793 , 8.46113
49.0326 , 24.7103
40.5883 , 23.1891
49.0446 , 20.2892
49.2977 , 28.9629
35.5455 , 17.3492
47.4759 , 16.8233
46.9716 , 25.6838
26.5259 , 15.9813
24.3848 , 13.7316
49.5883 , 27.8444
40.0143 , 23.0798
43.3307 , 23.1594
42.8792 , 18.2171
40.7592 , 19.8577
42.0081 , 19.7184
45.347 , 20.3679
49.1024 , 24.6862
43.1716 , 19.8029
37.1676 , 21.5709
44.6769 , 21.0124
40.3996 , 25.4959
25.3621 , 16.0499
44.3837 , 20.8951
38.3514 , 22.6749
44.0991 , 20.6027
35.6671 , 22.1695
46.8847 , 26.9286
45.6904 , 20.3571
44.2904 , 26.8801
47.5747 , 26.2474
30.4363 , 15.3238
43.5897 , 24.1419
30.1176 , 22.043
33.7814 , 16.146
49.5342 , 24.8255
46.8552 , 26.6976
47.513 , 24.0066
39.615 , 21.8421
40.7164 , 20.7716
49.5359 , 27.6146
30.1465 , 19.9892
40.9771 , 20.5416
34.39 , 16.8895
37.3506 , 23.219
43.8001 , 22.3165
29.7865 , 10.0087
42.7552 , 22.3193
27.588 , 14.9195
45.1054 , 26.3937
45.047 , 23.7953
49.0695 , 26.4804
39.5549 , 24.6063
44.5901 , 27.2151
49.1234 , 26.1285
33.8266 , 19.9416
42.1717 , 19.1416
36.7411 , 23.3554
22.8498 , 14.1846
48.9299 , 26.3426
38.7427 , 22.0771
35.0328 , 21.1984
38.417 , 18.6544
35.0326 , 19.5575
38.0985 , 24.7308
31.7642 , 19.6522
48.2862 , 26.8267
44.9003 , 24.4074
44.668 , 23.9507
40.7982 , 21.7375
42.835 , 21.9953
39.5066 , 18.6819
42.6101 , 23.4257
42.4007 , 19.0636
31.3981 , 14.683
48.3485 , 27.7292
36.4953 , 16.6397
48.7922 , 26.7336
48.8875 , 23.881
30.4317 , 17.7931
46.2892 , 25.4573
17.2403 , 9.03634
47.0182 , 22.2318
36.1456 , 18.7188
42.0949 , 22.4045
46.8782 , 18.5087
38.734 , 21.054
47.197 , 26.8864
39.507 , 18.7431
45.7088 , 24.1338
37.2968 , 16.8468
44.414 , 22.1217
33.5426 , 17.1621
40.2024 , 19.307
35.8615 , 17.1301
41.9528 , 22.6488
48.0838 , 26.3843
22.2061 , 13.2028
39.4218 , 19.448
48.2427 , 26.498
45.8104 , 25.9842
48.8699 , 26.2928
42.7007 , 20.0054
15.3763 , 11.8823
25.8284 , 16.7467
35.7533 , 15.0442
43.5558 , 18.9182
44.3764 , 20.6406
16.7016 , 11.5601
35.7414 , 18.2843
45.5292 , 22.9638
27.5415 , 14.3184
39.7249 , 23.0252
49.0422 , 31.8297
35.6914 , 18.1213
26.8975 , 14.9955
39.9439 , 23.0833
47.7331 , 26.8662
49.3353 , 28.0647
48.4717 , 25.967
45.039 , 19.1698
49.1165 , 27.6385
49.747 , 25.2491
47.9526 , 24.5014
45.9214 , 25.3773
33.3025 , 17.3538
27.5869 , 12.4865
34.2746 , 17.4601
43.0469 , 22.9981
35.6598 , 19.5897
45.4769 , 27.9508
45.5815 , 22.8743
48.3543 , 24.8458
37.6839 , 19.0181
49.8008 , 23.7909
36.3918 , 20.2249
34.3009 , 14.7438
42.3293 , 23.185
41.7296 , 22.2713
49.5764 , 25.5434
48.9196 , 27.014
49.2141 , 29.7467
35.4658 , 16.6702
44.2914 , 24.3342
49.6037 , 24.9253
31.3514 , 17.6983
34.4621 , 21.1147
29.5486 , 13.9788
34.1907 , 18.8199
45.7444 , 25.9318
26.1802 , 8.67385
44.0038 , 24.1705
37.1837 , 19.1752
41.8298 , 22.6771
41.5471 , 21.9229
49.3695 , 26.8861
48.7111 , 20.8096
39.0493 , 22.906
17.1808 , 11.5323
37.7746 , 19.9207
46.9254 , 25.7783
42.7052 , 22.8418
35.8621 , 16.8276
42.6269 , 22.9983
45.0701 , 23.044
49.8414 , 25.7858
47.9367 , 20.5169
45.3716 , 22.1741
42.2427 , 19.894
49.0492 , 27.0517
40.7552 , 17.7519
46.1321 , 24.1351
38.2508 , 18.5286
45.8908 , 23.8174
47.1978 , 25.3577
43.1781 , 23.6779
39.0764 , 24.4662
18.3636 , 11.13
47.67 , 20.2022
36.9678 , 27.0545
49.0021 , 26.9702
38.8439 , 18.8291
27.2099 , 15.7798
48.1214 , 29.3736
48.2803 , 27.6897
42.6043 , 21.9549
36.9483 , 23.4266
41.9793 , 19.4999
34.6119 , 20.8484
46.7916 , 23.7605
38.4226 , 20.847
44.6447 , 23.3294
40.1873 , 20.8462
47.1535 , 24.0734
48.172 , 27.8511
41.7692 , 19.77
48.8302 , 25.1604
41.9389 , 23.4541
38.2453 , 21.2364
39.9778 , 24.3859
45.6838 , 21.5023
36.5614 , 18.9999
47.6664 , 25.4714
49.0942 , 22.947
46.8501 , 22.1717
32.6673 , 12.7404
28.6197 , 20.6825
44.9118 , 20.8381
19.7396 , 14.4853
20.4216 , 12.2802
37.0919 , 19.944
33.8638 , 18.0028
47.005 , 25.6769
43.2399 , 18.9606
26.855 , 8.99205
46.9363 , 23.0124
43.4817 , 20.66
49.7573 , 25.4075
49.4599 , 26.0213
32.8839 , 13.4515
45.353 , 18.9962
49.8894 , 23.4879
39.891 , 19.8873
48.2479 , 24.1578
41.7059 , 20.9947
32.0936 , 13.6301
41.5409 , 18.8868
21.9839 , 9.53398
35.5953 , 19.1713
37.4461 , 21.2556
34.8199 , 15.8642
48.2387 , 23.5803
45.1107 , 25.6697
37.5072 , 17.2539
42.9585 , 22.8498
43.9499 , 22.9362
49.0967 , 26.8248
27.3951 , 16.2738
45.8395 , 24.1223
35.1964 , 16.7639
37.3004 , 18.191
45.637 , 19.2391
45.5354 , 25.3155
39.4801 , 19.3471
45.4631 , 22.0214
32.2263 , 18.3863
36.1526 , 19.0105
46.3855 , 24.4722
38.5145 , 22.5367
47.175 , 26.18
44.8317 , 24.9882
48.4367 , 24.8194
29.1684 , 15.825
49.2701 , 27.9195
49.1832 , 27.8291
36.8145 , 17.5169
46.6294 , 23.9462
36.3411 , 18.5336
44.2797 , 25.4641
40.083 , 18.8247
47.0574 , 23.5923
42.4883 , 20.732
44.9719 , 24.1926
41.8667 , 19.9452
46.8838 , 22.6466
43.9266 , 24.4637
49.667 , 23.5661
45.751 , 26.0257
35.7001 , 21.471
42.1091 , 21.8763
17.387 , 11.2748
24.6664 , 13.6531
42.5679 , 18.5492
29.3295 , 18.2921
48.9963 , 24.4253
41.5375 , 22.5863
42.7144 , 19.6658
48.7416 , 24.883
37.6182 , 15.8645
48.9104 , 25.6354
30.7616 , 17.2668
44.1948 , 19.7851
47.5513 , 29.4825
41.5827 , 22.2675
30.8686 , 19.2177
41.6491 , 22.2039
39.7003 , 19.9284
47.5008 , 22.3668
46.3236 , 23.6575
43.8763 , 23.8544
21.7945 , 9.82329
48.6378 , 26.2985
41.8667 , 20.1279
35.2899 , 21.1461
47.263 , 19.6317
32.911 , 24.4134
25.3384 , 16.7472
43.5532 , 24.4242
41.0621 , 25.5476
47.676 , 24.2742
39.7658 , 22.6637
22.056 , 12.124
35.6521 , 19.56
38.9089 , 19.0443
39.3977 , 21.206
45.2687 , 21.0685
44.353 , 20.5849
49.0152 , 22.6948
45.1817 , 22.4188
36.2575 , 20.2959
36.3871 , 21.1685
47.5086 , 32.5068
46.9291 , 31.6102
41.4297 , 18.7255
47.0366 , 24.0897
36.3114 , 17.3475
39.7979 , 18.1668
26.044 , 13.2773
48.6147 , 24.9998
47.7336 , 30.4065
30.1267 , 15.3572
24.706 , 14.5668
